defined_class	preferred_label
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9939	Ovis spp.
NCBITaxon:9939	Ovis spp.
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9940	Sheep
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9940	Sheep
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9940	Sheep
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:89462	Water Buffalo
NCBITaxon:9031	Chicken
NCBITaxon:9940	Sheep
NCBITaxon:9913	Cattle
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9031	Chicken
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9796	Horse
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9823	Pig
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9913	Cattle
NCBITaxon:9915	Bos indicus
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9925	Goat
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:9940	Sheep
NCBITaxon:89462	Water Buffalo
NCBITaxon:8835	Mallard duck
NCBITaxon:8839	Muscovy Duck (domestic type)
NCBITaxon:8843	Domestic goose
NCBITaxon:8848	Domestic goose
NCBITaxon:8932	Rock pigeon
NCBITaxon:8932	Rock pigeon
NCBITaxon:8932	Rock pigeon
NCBITaxon:9031	Chicken
NCBITaxon:9091	Common quail
NCBITaxon:9103	Turkey
NCBITaxon:9103	Turkey
NCBITaxon:9103	Turkey
NCBITaxon:9103	Turkey
NCBITaxon:9615	Dog
NCBITaxon:9615	Dog
NCBITaxon:9615	Dog
NCBITaxon:9615	Dog
NCBITaxon:9615	Dog
NCBITaxon:9615	Dog
NCBITaxon:9615	Dog
NCBITaxon:9615	Dog
NCBITaxon:9793	Ass
NCBITaxon:9793	Ass
NCBITaxon:9793	Ass
NCBITaxon:9793	Ass
NCBITaxon:9939	Ovis spp.
NCBITaxon:10042	North American deer mouse
NCBITaxon:10042	North American deer mouse
NCBITaxon:10152	Short-tailed chinchilla
NCBITaxon:30521	Domestic Yak
NCBITaxon:30521	Domestic Yak
NCBITaxon:37174	Bighorn Sheep
